Register_ID;Country;Validation;Began;Ended;Duration in Days;Dead;Displaced;Main cause;Severity;Affected sq km;Magnitude;Longitude of Centroid X;Latitude of Centroid Y;M>6;Total annual floods M>6;M>4;Total annual floods M>4;Date Began;Total floods M>6;Total floods M>4
4037;Namibia;News;01/03/2013;17/03/2013;17;0;10000;Heavy Rain;1;100905;6.23;22.62;-17.81;1;9;1;25;01/03/2013;1021;3508
4036;Macedonia;News;25/02/2013;04/03/2013;8;1;1200;Heavy Rain;1;3700;4.47;21.58;42.04;0;8;1;24;25/02/2013;1020;3507
4035;Thailand;News;25/02/2013;04/03/2013;8;0;130;Heavy Rain;1;9340;4.87;101.31;6.47;0;8;1;23;25/02/2013;1020;3506
4034;Australia;News;25/02/2013;04/03/2013;8;2;200;Monsoonal Rain Tropical Storm;1;240506;6.28;149.83;-24.97;1;8;1;22;25/02/2013;1020;3505
4033;Malaysia;News;10/02/2013;04/03/2013;23;0;5167;HeavyRain;1;30584;5.85;102.03;4.3;0;7;1;21;10/02/2013;1019;3504
4032;Indonesia;News;20/02/2013;04/03/2013;13;0;1000;Heavy rain;1.5;4202;4.91;104.27;-2.42;0;7;1;20;20/02/2013;1019;3503
4031;Russia;News;20/02/2013;04/03/2013;13;4;1500;Torrential Rain;1;2432;4.5;39.25;44.33;0;7;1;19;20/02/2013;1019;3502
4030;Indonesia;News;16/02/2013;18/02/2013;3;17;0;Heavy Rain;1;28874;4.94;124.51;1.03;0;7;1;18;16/02/2013;1019;3501
4029;Indonesia;News;16/02/2013;18/02/2013;3;0;3452;Heavy Rain;1;21654;4.81;100.57;0.73;0;7;1;17;16/02/2013;1019;3500
4028;Papua New Guinea;News;01/12/2012;12/02/2013;74;0;500;Heavy Rain;1;245462;7.26;144.48;-5.89;1;7;1;16;01/12/2012;1019;3499
4027;Peru;News;08/02/2013;12/02/2013;5;31;2400;Heavy Rain;2;577783;6.76;-69.09;-20.35;1;6;1;15;08/02/2013;1018;3498
4026;Botswana;News;15/01/2013;01/02/2013;18;0;400;Heavy Rain;1.5;198590;6.73;25.06;-20.38;1;5;1;14;15/01/2013;1017;3497
4025;Seychelles;News;27/01/2013;01/02/2013;6;0;106;Torrential Rain;1.5;452;3.61;55.42;-4.61;0;4;0;13;27/01/2013;1016;3496
4024;Australia;News;22/01/2013;01/02/2013;11;6;8000;Tropical Storm;1.5;1021219;7.23;144.82;-19.37;1;4;1;13;22/01/2013;1016;3496
4023;Mozambique;News;17/01/2013;04/03/2013;47;135;170000;Heavy Rain;1.5;83155;6.77;32.68;-24.8;1;3;1;12;17/01/2013;1015;3495
4022;Kenya;News;13/01/2013;17/01/2013;5;20;400;Heavy Rain;1;71113;5.55;36.52;0.06;0;2;1;11;13/01/2013;1014;3494
4021;Malawi;News;15/11/2012;22/01/2013;69;3;3000;Heavy Rain;1;20096;6.14;35.2;-15.62;1;2;1;10;15/11/2012;1014;3493
4020;Indonesia;News;13/01/2013;22/01/2013;10;32;46000;Monsoonal Rain;2;1746;4.54;106.73;-6.18;0;1;1;9;13/01/2013;1013;3492
4019;Palestine;News;08/01/2013;10/01/2013;3;2;1600;Heavy Rain;1.5;29143;5.12;36.45;32.84;0;1;1;8;08/01/2013;1013;3491
4018;Sri Lanka;News;08/01/2013;17/01/2013;10;52;56747;Heavy Rain;1.5;26063;5.59;80.92;7.6;0;1;1;7;08/01/2013;1013;3490
4017;Peru;News;04/01/2013;10/01/2013;7;0;2000;Torrential Rain;1.5;318649;6.52;-76.46;-9.28;1;1;1;6;04/01/2013;1013;3489
4016;Philippines;News;04/01/2013;10/01/2013;7;0;3180;Heavy Rain;1;51782;5.56;125.31;7.26;0;0;1;5;04/01/2013;1012;3488
4015;Philippines;News;03/01/2013;10/01/2013;8;0;520;Tropical Storm;1;6144;4.69;118.63;9.89;0;0;1;4;03/01/2013;1012;3487
4014;Malaysia;News;03/01/2013;10/01/2013;8;0;600;Torrential Rain;1;29318;5.37;101.66;5.48;0;0;1;3;03/01/2013;1012;3486
4013;Indonesia;News;03/01/2013;10/01/2013;8;8;1000;Heavy Rain;1;67600;5.73;121.88;-3.87;0;0;1;2;03/01/2013;1012;3485
4012;Russia;News;06/01/2013;10/01/2013;5;4;1500;Torrential Rain;1.5;5668;4.63;39.1;44.26;0;0;1;1;06/01/2013;1012;3484
4011;South Africa;News;11/12/2012;13/12/2012;3;3;10;Heavy Rain;1;21011;4.8;30.13;-30.57;0;41;1;121;11/12/2012;1012;3483
4010;Sri Lanka;News;16/12/2012;18/12/2012;3;9;6000;Heavy Rain;1.5;49085;5.34;80.78;7.98;0;41;1;120;16/12/2012;1012;3482
4009;United Kingdom;News;20/11/2012;18/12/2012;29;4;1700;Heavy Rain;1;106807;6.49;-1.19;53.46;1;41;1;119;20/11/2012;1012;3481
4008;Malaysia;News;01/12/2012;04/12/2012;4;0;150;Torrential Rain;1;31979;5.11;103.07;2.62;0;40;1;118;01/12/2012;1011;3480
4007;Argentina;News;20/11/2012;04/12/2012;15;6;10000;Heavy Rain;1.5;377213;6.93;-59.63;-27.5;1;40;1;117;20/11/2012;1011;3479
4006;Turkey;News;02/12/2012;04/12/2012;3;1;0;Torrential Rain;1;15307;4.66;28.71;39.51;0;39;1;116;02/12/2012;1010;3478
4005;Philippines;News;04/12/2012;04/12/2012;1;74;60000;Tropical Storm;2;68024;5.13;124.47;7.99;0;39;1;115;04/12/2012;1010;3477
4004;Italy;News;11/11/2012;18/11/2012;8;4;500;Torrential Rain;1.5;66843;5.9;12.41;43.16;0;39;1;114;11/11/2012;1010;3476
4003;Spain;News;13/11/2012;18/11/2012;6;0;120;Torrential Rain;1;12227;4.87;-3.63;37.08;0;39;1;113;13/11/2012;1010;3475
4002;Malaysia;News;04/11/2012;08/11/2012;5;0;4000;Heavy Rain;1;55785;5.45;102.61;2.87;0;39;1;112;04/11/2012;1010;3474
4001;India;News;04/11/2012;08/11/2012;5;40;70000;Tropical Storm;2;126083;6.1;78.8;11.83;1;39;1;111;04/11/2012;1010;3473
4000;Viet Nam;News;24/10/2012;29/10/2012;6;30;260000;Tropical Storm;2;158124;6.28;105.5;19.06;1;38;1;110;24/10/2012;1009;3472
3999;South Africa;News;24/10/2012;29/10/2012;6;12;0;Heavy Rain;1.5;14489;5.12;26.56;-32.94;0;37;1;109;24/10/2012;1008;3471
3998;Canada;News;25/10/2012;29/10/2012;5;0;700;Heavy Rain;1.5;1592;4.08;-84.56;48.35;0;37;1;108;25/10/2012;1008;3470
3997;USA;News;24/10/2012;29/10/2012;6;65;0;Tropical Storm;2;293995;6.55;-75.23;39.92;1;37;1;107;24/10/2012;1008;3469
3996;Russia;News;09/10/2012;15/10/2012;7;7;1120;Torrential Rain;1.5;10482;5.04;47.6;42.33;0;36;1;106;09/10/2012;1007;3468
3995;Chad;News;15/09/2012;15/10/2012;31;0;17000;Heavy Rain;1;86062;6.43;20.51;11.08;1;36;1;105;15/09/2012;1007;3467
3994;Niger;News;15/09/2012;15/10/2012;31;91;0;Heavy Rain;1;121036;6.57;2.96;14.32;1;35;1;104;15/09/2012;1006;3466
3993;Iran;News;12/10/2012;15/10/2012;4;7;1000;Torrential Rain;1.5;11490;4.84;54.27;36.54;0;34;1;103;12/10/2012;1005;3465
3992;Somalia;News;22/09/2012;03/10/2012;12;6;12200;Heavy Rain;1.5;13754;5.39;44.9;4.94;0;34;1;102;22/09/2012;1005;3464
3991;South Sudan;News;07/09/2012;03/10/2012;27;15;3000;Heavy Rain;1;138744;6.57;29.59;9.57;1;34;1;101;07/09/2012;1005;3463
3990;UK;News;23/09/2012;26/09/2012;4;0;1500;Heavy Rain;1;8507;4.53;-2.13;54.41;0;33;1;100;23/09/2012;1004;3462
3989;USA;News;20/09/2012;26/09/2012;7;0;2000;Heavy Rain;1;8846;4.79;-149.93;63.17;0;33;1;99;20/09/2012;1004;3461
3988;Nigeria;News;15/09/2012;29/10/2012;45;148;64000;Heavy Rain;2;12538;6.05;6.34;5.5;1;33;1;98;15/09/2012;1004;3460
3987;India;News;19/09/2012;15/10/2012;27;21;2000000;Monsoonal Rain;2;42598;6.36;93.64;26.8;1;32;1;97;19/09/2012;1003;3459
3986;China;News;09/09/2012;18/09/2012;10;7;0;Heavy Rain;1.5;56960;5.93;107.19;30.38;0;31;1;96;09/09/2012;1002;3458
3985;Thailand;News;12/09/2012;26/09/2012;15;0;3000;Monsoonal Rain;1;44011;5.82;99.64;17.09;0;31;1;95;12/09/2012;1002;3457
3984;Pakistan;News;10/09/2012;29/10/2012;50;400;742000;Monsoonal Rain;1.5;23036;6.24;68.78;28.04;1;31;1;94;10/09/2012;1002;3456
3983;India;News;16/09/2012;18/09/2012;3;45;200;Torrential Rain;2;37711;5.35;76.86;31.31;0;30;1;93;16/09/2012;1001;3455
3982;The Gambia;News;02/09/2012;07/09/2012;6;0;41;Heavy Rain;1;4747;4.45;-16.15;13.41;0;30;1;92;02/09/2012;1001;3454
3981;Kenya;News;15/08/2012;07/09/2012;24;0;3000;Heavy Rain;1;18460;5.65;35.83;1.37;0;30;1;91;15/08/2012;1001;3453
3980;Uganda;News;20/08/2012;07/09/2012;19;0;15000;Heavy Rain;1;57981;6.04;32.73;2.66;1;30;1;90;20/08/2012;1001;3452
3979;North Korea;News;17/08/2012;07/09/2012;22;59;24000;Tropical Storm;1.5;24179;5.9;126.25;38.19;0;29;1;89;17/08/2012;1000;3451
3978;Vietnam;News;02/09/2012;07/09/2012;6;6;5000;Torrential Rain;1;16826;5;105.46;19.06;0;29;1;88;02/09/2012;1000;3450
3977;USA;News;28/08/2012;07/09/2012;11;1;60000;Hurricane;1.5;83938;6.14;-89.35;30.5;1;29;1;87;28/08/2012;1000;3449
3976;Nigeria;News;25/08/2012;26/09/2012;33;127;20000;Heavy Rain;1.5;96831;6.68;12.11;9.3;1;28;1;86;25/08/2012;999;3448
3975;China;News;25/08/2012;29/08/2012;5;6;30;Torrential Rain;1.5;45131;5.53;106.12;37.39;0;27;1;85;25/08/2012;998;3447
3974;Pakistan;News;23/08/2012;29/08/2012;7;26;1200;Monsoonal Rain;1.5;98264;6.01;73.52;35.03;1;27;1;84;23/08/2012;998;3446
3973;Haiti;News;25/08/2012;29/08/2012;5;19;15000;Tropical Storm;1.5;4904;4.57;-72.28;19.14;0;26;1;83;25/08/2012;997;3445
3972;Nigeria;News;24/08/2012;29/08/2012;6;10;20000;Torrential Rain;1.5;48923;5.64;4.12;14.32;0;26;1;82;24/08/2012;997;3444
3971;Senegal;News;24/08/2012;29/08/2012;6;4;1200;Torrential Rain;1.5;79243;5.85;-15.49;14.46;0;26;1;81;24/08/2012;997;3443
3970;Myanmar;News;15/07/2012;29/08/2012;46;0;85000;Monsoonal Rain;1;219815;7;97.85;16.59;1;26;1;80;15/07/2012;997;3442
3969;Japan;News;12/08/2012;20/08/2012;9;3;1000;Torrential Rain;1.5;10670;5.16;135.56;34.62;0;25;1;79;12/08/2012;996;3441
3968;South Sudan;News;01/08/2012;29/08/2012;29;32;154000;Heavy Rain;1.5;456059;7.3;30.22;9.69;1;25;1;78;01/08/2012;996;3440
3967;Niger;News;06/08/2012;07/09/2012;33;52;125000;Heavy Rain;1.5;75977;6.58;3.88;14.61;1;24;1;77;06/08/2012;995;3439
3966;India;News;16/08/2012;20/08/2012;5;1;210;Monsoonal Rain;1;29690;5.17;82.8;20.99;0;23;1;76;16/08/2012;994;3438
3965;China;News;14/08/2012;20/08/2012;7;13;14600;Monsoonal Rain;1;107984;5.88;103.73;31.16;0;23;1;75;14/08/2012;994;3437
3964;Nigeria;News;02/08/2012;06/08/2012;5;0;3000;Torrential Rain;1.5;16652;5.1;11.28;7.43;0;23;1;74;02/08/2012;994;3436
3963;China;News;03/08/2012;06/08/2012;4;2;800000;Typhoon;2;9560;4.88;122.59;40.52;0;23;1;73;03/08/2012;994;3435
3962;Scotland;News;04/08/2012;06/08/2012;3;0;0;Torrential Rain;1;4261;4.11;-2.59;55.57;0;23;1;72;04/08/2012;994;3434
3961;Sudan;News;04/08/2012;06/08/2012;3;5;800;Torrential Rain;1.5;89290;5.6;22.66;13.62;0;23;1;71;04/08/2012;994;3433
3960;India;News;03/08/2012;06/08/2012;4;0;2000;Monsoonal Rain;1;35690;5.15;82.32;19.44;0;23;1;70;03/08/2012;994;3432
3959;India;News;04/08/2012;06/08/2012;3;30;1200;Torrential Rain;1.5;31391;5.15;78.85;30.11;0;23;1;69;04/08/2012;994;3431
3958;China;News;25/07/2012;30/07/2012;6;0;40000;Heavy Rain;1.5;100601;5.96;110.85;34.8;0;23;1;68;25/07/2012;994;3430
3957;Costa Rica;News;28/07/2012;30/07/2012;3;1;1500;Heavy Rain;1;20821;4.8;-81.11;8.8;0;23;1;67;28/07/2012;994;3429
3956;Philippines;News;28/07/2012;06/08/2012;10;3;13000;Tropical Storm;1.5;59723;5.95;121.04;15.95;0;23;1;66;28/07/2012;994;3428
3955;North Korea;News;20/07/2012;06/08/2012;18;169;63000;Heavy Rain;2;33082;6.08;126.03;38.78;1;23;1;65;20/07/2012;994;3427
3954;Nigeria;News;22/07/2012;25/07/2012;4;50;2000;Heavy Rain;1.5;45292;5.43;8.02;10.59;0;22;1;64;22/07/2012;993;3426
3953;Philippines;News;21/07/2012;23/07/2012;3;8;0;Monoonal Rain;1.5;9577;4.63;121.2;15.2;0;22;1;63;21/07/2012;993;3425
3952;Indonesia;News;20/07/2012;23/07/2012;4;0;586;Torrential Rain;1;8219;4.52;122.44;0.78;0;22;1;62;20/07/2012;993;3424
3951;Georgia;News;19/07/2012;23/07/2012;5;0;0;Torrential Rain;1;19591;4.99;44.9;41.7;0;22;1;61;19/07/2012;993;3423
3950;China;News;21/07/2012;25/07/2012;5;77;0;Torrential Rain;2;29832;5.47;117.7;42.33;0;22;1;60;21/07/2012;993;3422
3949;China;News;09/07/2012;25/07/2012;17;58;140000;Monsoonal Rain;1.5;92141;6.37;113.04;31.42;1;22;1;59;09/07/2012;993;3421
3948;USA;News;13/07/2012;16/07/2012;4;0;100;Torrential Rain;1.5;24531;5.17;-95.81;29.58;0;21;1;58;13/07/2012;992;3420
3947;Japan;News;04/07/2012;16/07/2012;13;28;3000;Heavy Rain;2;7923;5.31;130.57;33.42;0;21;1;57;04/07/2012;992;3419
3946;Azerbaijan;News;08/07/2012;09/07/2012;2;0;400;Heavy Rain;1.5;9903;4.47;28.81;46.88;0;21;1;56;08/07/2012;992;3418
3945;India;News;04/07/2012;23/07/2012;20;9;1500;Monsoonal Rain;1;2639;4.72;86.56;26.11;0;21;1;55;04/07/2012;992;3417
3944;Turkey;News;03/07/2012;09/07/2012;7;10;0;Torrential Rain;1.5;6085;4.81;36.77;41.02;0;21;1;54;03/07/2012;992;3416
3943;Russia;News;06/07/2012;16/07/2012;11;171;24000;Torrential Rain;2;18552;5.61;38.54;44.86;0;21;1;53;06/07/2012;992;3415
3942;China;News;22/06/2012;02/07/2012;11;50;120000;Monsoonal Rain;1.5;2643787;7.64;106.94;33.46;1;21;1;52;22/06/2012;992;3414
3941;Afghanistan;News;23/06/2012;26/06/2012;4;0;24;Torrential Rain;1.5;71505;5.63;65.06;33.62;0;20;1;51;23/06/2012;991;3413
3940;Canada;News;20/06/2012;26/06/2012;7;1;700;Heavy Rain and Snowmelt;1.5;213387;6.35;-122.81;53.85;1;20;1;50;20/06/2012;991;3412
3939;Bangladesh;News;24/06/2012;02/07/2012;9;106;102000;Monsoonal Rain;1.5;9560;5.11;92.1;22.17;0;19;1;49;24/06/2012;990;3411
3938;USA;News;22/06/2012;02/07/2012;11;3;17000;Tropical Storm;2;67995;6.17;-82.5;28.96;1;19;1;48;22/06/2012;990;3410
3937;USA;News;09/06/2012;12/06/2012;4;1;300;Torrential Rain;1.5;20117;5.08;-85.51;30.36;0;18;1;47;09/06/2012;989;3409
3936;Taiwan;News;09/06/2012;12/06/2012;4;4;3000;Torrential Rain;1.5;18941;5.06;120.94;24.06;0;18;1;46;09/06/2012;989;3408
3935;Philippines;News;08/06/2012;12/06/2012;5;1;700;Heavy Rain;1;23516;5.07;124.79;6.87;0;18;1;45;08/06/2012;989;3407
3934;India;News;06/06/2012;16/07/2012;41;109;400000;Monsoonal Rain;1.5;29190;6.25;92.44;26.57;1;18;1;44;06/06/2012;989;3406
3933;Canada;News;06/06/2012;12/06/2012;7;0;0;Heavy Rain;1;673741;6.67;-132.09;61.42;1;17;1;43;06/06/2012;988;3405
3932;Honduras;News;22/05/2012;29/05/2012;8;0;500;Heavy Rain;1;6519;4.72;-86.6;14.15;0;16;1;42;22/05/2012;987;3404
3931;Russia;News;20/05/2012;29/05/2012;10;0;1000;Heavy Rain;1.5;22717;5.53;157.95;68;0;16;1;41;20/05/2012;987;3403
3930;Uganda;News;20/05/2012;29/05/2012;10;0;3000;Heavy Rain;1;43316;5.64;33.32;1;0;16;1;40;20/05/2012;987;3402
3929;Afghanistan;News;12/05/2012;16/05/2012;5;20;0;Torrential Rain;1;14163;4.85;70;37.05;0;16;1;39;12/05/2012;987;3401
3928;Georgia;News;12/05/2012;16/05/2012;5;5;1400;Torrential Rain;1;15849;4.9;44.52;42.07;0;16;1;38;12/05/2012;987;3400
3927;Tanzania;News;13/05/2012;16/05/2012;4;0;300;Heavy Rain;1;45092;5.26;30.79;-2.41;0;16;1;37;13/05/2012;987;3399
3926;China;News;08/05/2012;16/05/2012;9;53;185000;Heavy Rain;1.5;1056108;7.15;106.49;32.45;1;16;1;36;08/05/2012;987;3398
3925;Brazil;News;01/05/2012;07/05/2012;7;0;3000;Heavy Rain;2;127883;6.25;-62.02;-3.65;1;15;1;35;01/05/2012;986;3397
3924;Afghanistan;News;01/05/2012;07/05/2012;7;26;0;Torrential Rain;1.5;21755;5.36;64.19;34.27;0;14;1;34;01/05/2012;985;3396
3923;Nepal;News;05/05/2012;07/05/2012;3;17;0;Avalance Breach;2;4395;4.42;83.83;28.52;0;14;1;33;05/05/2012;985;3395
3922;Columbia;News;20/04/2012;26/04/2012;7;17;56000;Heavy Rain;1.5;74036;5.89;-73.07;3.61;0;14;1;32;20/04/2012;985;3394
3921;Kenya;News;20/04/2012;16/05/2012;27;56;0;Torrential Rain;1.5;12660;5.71;35.02;-0.19;0;14;1;31;20/04/2012;985;3393
3920;Saudi Arabia;News;14/04/2012;18/04/2012;5;19;0;Torrential Rain;1.5;233126;6.24;51.01;20.59;1;14;1;30;14/04/2012;985;3392
3919;Paraguay;News;05/04/2012;26/04/2012;22;2;5000;Torrential Rain;1.5;120345;6.6;-59.27;-23.65;1;13;1;29;05/04/2012;984;3391
3918;Rwanda;News;09/04/2012;18/04/2012;10;2;300;Heavy Rain;1;43618;5.64;29.36;-1.4;0;12;1;28;09/04/2012;983;3390
3917;Kenya;News;09/04/2012;26/04/2012;18;0;50;Heavy Rain;1;117773;6.33;36.21;-2.44;1;12;1;27;09/04/2012;983;3389
3916;Russia;News;08/04/2012;26/04/2012;19;0;2600;Snowmelt;1;681013;7.11;40.26;55.62;1;11;1;26;08/04/2012;982;3388
3915;Haiti;News;08/04/2012;26/04/2012;19;9;11000;Heavy Rain;1.5;35152;6;-72.58;19.44;1;10;1;25;08/04/2012;981;3387
3914;Philippines;News;26/03/2012;30/03/2012;5;4;0;Torrential Rain;1;5046;4.4;123.28;13.63;0;9;1;24;26/03/2012;980;3386
3913;Canada;News;25/03/2012;30/03/2012;6;0;500;Snowmelt;1.5;5441;4.69;-67.5;46.6;0;9;1;23;25/03/2012;980;3385
3912;Fiji;News;29/03/2012;18/04/2012;21;6;14000;Heavy Rain;2;5580;5.37;178.02;-17.8;0;9;1;22;29/03/2012;980;3384
3911;Chile;News;01/03/2012;15/03/2012;15;0;1000;Heavy Rain;1.5;88871;6.3;-69.41;-52.83;1;9;1;21;01/03/2012;980;3383
3910;Ecuador;News;01/03/2012;26/03/2012;26;10;4700;Heavy Rain;1.5;39793;6.19;-79.5;-0.6;1;8;1;20;01/03/2012;979;3382
3909;Madagascar;News;03/03/2012;07/03/2012;5;65;0;Tropical Storm;1.5;566734;6.63;46.94;-18.97;1;7;1;19;03/03/2012;978;3381
3908;Tanzania;News;01/03/2012;07/03/2012;7;10;0;Heavy Rain;1;6852;4.68;34.79;-1.83;0;6;1;18;01/03/2012;977;3380
3907;Indonesia;News;04/03/2012;07/03/2012;4;5;0;Torrential Rain;1;4597;4.26;116.09;-3.18;0;6;1;17;04/03/2012;977;3379
3906;Gaza;News;04/03/2012;07/03/2012;4;0;1200;Heavy Rain;1;594;3.38;34.46;31.46;0;6;0;16;04/03/2012;977;3378
3905;USA;News;04/03/2012;07/03/2012;4;0;83;Heavy Rain;1.5;2046;4.09;-159.53;22.06;0;6;1;16;04/03/2012;977;3378
3904;Tunisia;News;25/02/2012;27/02/2012;3;3;1000;Torrential Rain;1.5;41624;5.27;8.7;35.12;0;6;1;15;25/02/2012;977;3377
3903;Brazil;News;20/02/2012;26/03/2012;36;3;89000;Heavy Rain;2;172064;7.09;-67.99;-10.49;1;6;1;14;20/02/2012;977;3376
3902;Indonesia;News;20/02/2012;27/02/2012;8;0;1200;Torrential Rain;1;194383;6.19;103.42;-2.59;1;5;1;13;20/02/2012;976;3375
3901;Nigeria;News;20/02/2012;27/02/2012;8;5;300;Heavy Rain;1;50438;5.61;12.81;9.86;0;4;1;12;20/02/2012;975;3374
3900;Philippines;News;20/02/2012;27/02/2012;8;0;25000;Torrential Rain;1;39825;5.5;125.27;8.22;0;4;1;11;20/02/2012;975;3373
3899;Indonesia;News;12/02/2012;14/02/2012;3;0;6800;Torrential Rain;1;12054;4.56;106.66;-6.32;0;4;1;10;12/02/2012;975;3372
3898;Philippines;News;12/02/2012;14/02/2012;3;0;13327;Heavy Rain;1.5;870;3.59;122.12;7.16;0;4;0;9;12/02/2012;975;3371
3897;Greece;News;03/02/2012;06/02/2012;4;1;200;Torrential Rain;1;9251;4.57;21.01;39.87;0;4;1;9;03/02/2012;975;3371
3896;Bulgaria;News;01/02/2012;06/02/2012;6;5;1000;Dam Break Snowmelt Heavy Rain;1.5;47137;5.63;24.26;42.56;0;4;1;8;01/02/2012;975;3370
3895;Indonesia;News;27/01/2012;29/01/2012;3;6;3000;Torrential Rain;1.5;7754;4.54;112.51;-7.48;0;4;1;7;27/01/2012;975;3369
3894;Australia;News;22/01/2012;07/03/2012;46;2;13000;Monsoonal Rain;2;761154;7.85;146.65;-21.72;1;4;1;6;22/01/2012;975;3368
3893;Fiji;News;22/01/2012;06/02/2012;16;8;3500;Heavy Rain;1.5;4928;5.07;178.08;-17.78;0;3;1;5;22/01/2012;974;3367
3892;Mozambique;News;17/01/2012;14/02/2012;29;37;100000;Tropical Storms;1.5;269446;7.07;34.07;-21.45;1;3;1;4;17/01/2012;974;3366
3891;Angola;News;15/12/2011;09/01/2012;26;0;5500;Heavy Rain;1;45583;6.07;15.46;-6.28;1;2;1;3;15/12/2011;973;3365
3890;Brazil;News;01/01/2012;09/01/2012;9;8;14000;Heavy Rain;1;416575;6.57;-43.49;-19.46;1;1;1;2;01/01/2012;972;3364
3889;Thailand;News;01/01/2012;09/01/2012;9;0;1000;Torrential Rain;1;11666;5.02;99.42;8.77;0;0;1;1;01/01/2012;971;3363
3888;Indonesia;News;18/12/2011;04/01/2012;18;10;54;Torrential Rain;1;2457;4.65;110.24;-7.38;0;48;1;121;18/12/2011;971;3362
3887;Sri Lanka;News;17/12/2011;22/12/2011;6;0;11000;Heavy Rain;1;2561;4.19;80.45;9.3;0;48;1;120;17/12/2011;971;3361
3886;Tanzania;News;20/12/2011;22/12/2011;3;13;0;Heavy Rain;2;5901;4.55;39.04;-6.92;0;48;1;119;20/12/2011;971;3360
3885;Malaysia;News;17/12/2011;22/12/2011;6;0;3265;Torrential Rain;1;20022;5.08;103.01;2.56;0;48;1;118;17/12/2011;971;3359
3884;Philippines;News;16/12/2011;22/12/2011;7;957;1000;Tropical Storm;2;23574;5.52;124.88;8.53;0;48;1;117;16/12/2011;971;3358
3883;New Zealand;News;13/12/2011;17/12/2011;5;0;100;Torrential Rain;2;3888;4.59;173.19;-41.49;0;48;1;116;13/12/2011;971;3357
3882;Indonesia;News;12/12/2011;17/12/2011;6;0;42;Torrential Rain;1;1254;3.88;120.01;-0.91;0;48;0;115;12/12/2011;971;3356
3881;Kenya;News;29/11/2011;22/12/2011;24;24;98000;Heavy Rain;1.5;9789;5.55;36.12;0.39;0;48;1;115;29/11/2011;971;3356
3880;South Africa;News;27/11/2011;02/12/2011;6;6;0;Torrential Rain;1.5;15385;5.14;30.06;-29.21;0;48;1;114;27/11/2011;971;3355
3879;Australia;News;27/11/2011;22/12/2011;26;1;60;Heavy Rain;1;45038;6.07;149.37;-29.46;1;48;1;113;27/11/2011;971;3354
3878;Indonesia;News;27/11/2011;30/11/2011;4;0;500;Heavy Rain;1;11294;4.65;100.38;1.7;0;47;1;112;27/11/2011;970;3353
3877;Philippines;News;10/11/2011;15/11/2011;6;0;30000;Torrential Rain;1.5;3076;4.44;125.93;8.09;0;47;1;111;10/11/2011;970;3352
3876;Columbia;News;09/11/2011;22/12/2011;44;486;80000;Torrential Rain;2;57194;6.7;-73.94;4.64;1;47;1;110;09/11/2011;970;3351
3875;Uganda;News;09/11/2011;20/12/2011;42;0;15000;Torrential Rain;1.5;22325;6.15;34.38;2.57;1;46;1;109;09/11/2011;969;3350
3874;Kenya;News;09/11/2011;15/11/2011;7;4;10000;Torrential Rain;1.5;41010;5.63;40.17;2.18;0;45;1;108;09/11/2011;968;3349
3873;Italy;News;26/10/2011;01/11/2011;7;7;0;Torrential Rain;2;4696;4.82;9.33;44.42;0;45;1;107;26/10/2011;968;3348
3872;Ghana;News;26/10/2011;29/10/2011;4;14;43000;Torrential Rain;1;9830;4.59;-0.95;5.58;0;45;1;106;26/10/2011;968;3347
3871;Mexico;News;10/10/2011;01/11/2011;23;120;60000;Tropical storm Jova Heavy Rain;2;311971;7.16;-100.83;18.28;1;45;1;105;10/10/2011;968;3346
3870;Turkey;News;08/10/2011;10/10/2011;3;3;0;Torrential Rain;1;32113;4.98;27.97;39.1;0;44;1;104;08/10/2011;967;3345
3869;Algeria;News;01/10/2011;02/10/2011;2;10;200;Heavy Rain;1;288785;5.76;1.7;29.57;0;44;1;103;01/10/2011;967;3344
3868;China;News;01/10/2011;10/10/2011;10;0;132300;Tropical Storm Nesat;1.5;24302;5.56;109.01;22.25;0;44;1;102;01/10/2011;967;3343
3867;Philippines;News;28/09/2011;02/10/2011;5;1;180000;Tropical stroms Pendring and Nalgae;2;18520;5.27;121.55;17.34;0;44;1;101;28/09/2011;967;3342
3866;India;News;05/09/2011;02/10/2011;28;40;15000;Monsoonal Rain;1.5;27752;6.07;86;20.65;1;44;1;100;05/09/2011;967;3341
3865;Sudan;News;28/08/2011;08/09/2011;12;0;1000;Heavy Rain;1;21720;5.42;25.56;13.09;0;43;1;99;28/08/2011;966;3340
3864;India;News;25/08/2011;13/09/2011;20;0;5000;Monsoonal Rain;1.5;33056;6;73.95;22.3;0;43;1;98;25/08/2011;966;3339
3863;Uganda;News;20/08/2011;08/09/2011;20;31;0;Heavy Rain;1.5;37846;6.06;33.67;1.66;1;43;1;97;20/08/2011;966;3338
3862;Niger;News;10/08/2011;08/09/2011;30;7;5000;Heavy Rain;1.5;74520;6.53;4.56;14.95;1;42;1;96;10/08/2011;965;3337
3861;USA;News;27/08/2011;13/09/2011;18;20;370000;Tropical Storm Irene;2;252913;6.96;-74.06;40.19;1;41;1;95;27/08/2011;964;3336
3860;Nigeria;News;26/08/2011;08/09/2011;14;20;3000;Torrential Rain;1.5;20014;5.62;4.47;8.74;0;40;1;94;26/08/2011;963;3335
